"id","title","abstract","included"
1533,"Epidemiological and Molecular Analysis of an Outbreak of Highly Pathogenic Avian Influenza H5N8 clade 2.3.4.4 in a German Zoo: Effective Disease Control with Minimal Culling","Outbreaks of highly pathogenic avian influenza A virus (HPAIV) subtype H5N8, clade 2.3.4.4, were first reported in January 2014 from South Korea. These viruses spread rapidly to Europe and the North American continent during autumn 2014 and caused, in Germany, five outbreaks in poultry holdings until February 2015. In addition, birds kept in a zoo in north-eastern Germany were affected. Only a few individual white storks (Ciconia ciconia) showed clinical symptoms and eventually died in the course of the infection, although subsequent in-depth diagnostic investigations showed that other birds kept in the same compound of the white storks were acutely positive for or had undergone asymptomatic infection with HPAIV H5N8. An exception from culling all of the 500 remaining zoo birds was granted by the competent authority. Restriction measures included grouping the zoo birds into eight epidemiological units in which 60 birds of each unit tested repeatedly negative for H5N8. Epidemiological and phylogenetical investigations revealed that the most likely source of introduction was direct or indirect contact with infected wild birds as the white storks had access to a small pond frequented by wild mallards and other aquatic wild birds during a period of 10Â days in December 2014. Median network analysis showed that the zoo bird viruses segregated into a distinct cluster of clade 2.3.4.4 with closest ties to H5N8 isolates obtained from mute swans (Cygnus olor) in Sweden in April 2015. This case demonstrates that alternatives to culling exist to rescue valuable avifaunistic collections after incursions of HPAIV.",0
1363,"Subtyping of swine influenza viruses using a high-throughput real-time PCR platform","Influenza A viruses (IAVs) are important human and animal pathogens with high impact on human and animal health. In Denmark, a passive surveillance program for IAV in pigs has been performed since 2011, where screening tests and subsequent subtyping are performed by reverse transcription quantitative real-time PCR (RT-qPCR). A disadvantage of the current subtyping system is that several assays are needed to cover the wide range of circulating subtypes, which makes the system expensive and time-consuming. Therefore, the aim of the present study was to develop a high-throughput method, which could improve surveillance of swine influenza viruses (swIAVs) and lower the costs of virus subtyping. Twelve qPCR assays specific for various hemagglutinin and neuraminidase gene lineages relevant for swIAV and six assays specific for the internal genes of IAV were developed and optimized for the high-throughput qPCR platform BioMark (Fluidigm). The qPCR assays were validated and optimized to run under the same reaction conditions using a 48.48 dynamic array (48.48DA). The sensitivity and specificity was assessed by testing virus isolates and field samples with known subtypes. The results revealed a performance of the swIAV 48.48DA similar to conventional real-time analysis, and furthermore, the specificity of swIAV 48.48DA was very high and without cross reactions between the assays. This high-throughput system provides a cost-effective alternative for subtyping of swIAVs.",0
1203,"Potential for co-infection of a mosquito-specific flavivirus, nhumirim virus, to block west nile virus transmission in mosquitoes","Nhumirim virus (NHUV) is an insect-specific virus that phylogenetically affiliates with dual-host mosquito-borne flaviviruses. Previous in vitro co-infection experiments demonstrated prior or concurrent infection of Aedes albopictus C6/36 mosquito cells with NHUV resulted in a 10,000-fold reduction in viral production of West Nile virus (WNV). This interference between WNV and NHUV was observed herein in an additional Ae. albopictus mosquito cell line, C7-10. A WNV 2K peptide (V9M) mutant capable of superinfection with a pre-established WNV infection demonstrated a comparable level of interference from NHUV as the parental WNV strain in C6/36 and C7-10 cells. Culex quinquefasciatus and Culex pipiens mosquitoes intrathoracically inoculated with NHUVandWNV, or solely withWNVas a control, were allowed to extrinsically incubate the viruses up to nine and 14 days, respectively, and transmissibility and replication of WNV was determined. The proportion of Cx. quinquefasciatus mosquitoes capable of transmitting WNV was significantly lower for the WNV/NHUV group than the WNV control at seven and nine days post inoculation (dpi), while no differences were observed in the Cx. pipiens inoculation group. By dpi nine, a 40% reduction in transmissibility in mosquitoes from the dual inoculation group was observed compared to the WNV-only control. These data indicate the potential that infection of some Culex spp. vectors with NHUV could serve as a barrier for efficient transmissibility of flaviviruses associated with human disease.",0
2304,"The interplay between MDV and HVT affects viral miRNA expression","It is well established that herpesviruses encode numerous microRNAs (miRNAs) and that these virally encoded small RNAs play multiple roles in infection. The present study was undertaken to determine how co-infection of a pathogenic MDV serotype one (MDV1) strain (MD5) and a vaccine strain (herpesvirus of turkeys [HVT]) alters viral miRNA expression in vivo. We first used small RNA deep sequencing to identify MDV1-encoded miRNAs that are expressed in tumorigenic spleens of MDV1-infected birds. The expression patterns of these miRNAs were then further assessed at an early time point (7 days postinfection [dpi]) and a late time point (42 dpi) in birds with and without HVT vaccination using real-time PCR (RT-PCR). Additionally, the effect of MDV1 co-infection on HVT-encoded miRNAs was determined using RT-PCR. A diverse population of miRNAs was expressed in MDV-induced tumorigenic spleens at 42 dpi, with 18 of the 26 known mature miRNAs represented. Of these, both mdv1-miR-M4-5p and mdv1-miR-M2-3p were the most highly expressed miRNAs. RT-PCR analysis further revealed that nine MDV miRNAs were differentially expressed between 7 dpi and 42 dpi infected spleens. At 7 dpi, three miRNAs were differentially expressed between the spleens of birds co-infected with HVT and MD5 compared with birds singly infected with MD5, whereas at 42 dpi, nine miRNAs were differentially expressed. At 7 dpi, the expression of seven HVT-encoded miRNAs was affected in the spleens of co-infected birds compared with birds only receiving the HVT vaccine. At 42 dpi, six HVT-encoded miRNAs were differentially expressed between the two groups. Target prediction analysis suggests that these differentially expressed viral miRNAs are involved in regulating several cellular processes, including cell proliferation and the adaptive immune response. Â© American Association of Avian Pathologists.",0
1842,"Application of phylogeny reconstruction and character-evolution analysis to inferring patterns of directional microbial transmission","I used phylogenetic analyses to reconstruct patterns of directional interspecific transmission during a pseudorabies virus outbreak in Illinois, USA, in 1989. Isolates were recovered from five species: cattle, sheep, goats, pigs, and raccoons (Procyon lotor). I generated DNA sequences for 16 isolates of pseudorabies virus at the glycoprotein C gene, from which I constructed phylogenetic trees. I then used these trees, in combination with parsimony-based analyses of character evolution, to infer the frequency and direction of interspecific transmission events. Comparing inferred frequencies and directions of transmission to null expectations based on 10,000 random trees indicated a significant excess of transmission events from pigs to pigs and a corresponding lack of transmission events from non-porcine species. These results are concordant with the know biology and natural history of pseudorabies virus, and they demonstrate that retrospective phylogeny reconstruction and analyses of character evolution can be used to investigate the transmission ecology of pathogens. Â© 2003 Elsevier B.V. All rights reserved.",0
1018,"Bluetongue virus serotype 24 (BTV-24) in Israel: phylogenetic characterization and clinical manifestation of the disease","Bluetongue (BT), an arthropod-borne viral disease of ruminants, a ects sheep most severely than other domestic animals. Bluetongue virus serotype 24 (BTV-24) is one of 26 known Bluetongue virus (BTV) serotypes. In this article, we present data of phylogenetic analysis of 9 viral genes (Seg1, Seg2, Seg3, Seg4, Seg5, Seg6, Seg8, Seg9, and Seg10) from 8 Israeli BTV-24 isolates and relate the genotype of the BTV-24 isolates to their phenotype with regard to clinical manifestations. The high level of genetic identity (> 99.6%) between Seg2, Seg4 and Seg5 in all 8 BTV-24 isolates indicated that these segments shared the same viral ancestor. Phylogenetic analysis of Seg1, Seg3, Seg5, Seg8, Seg9, and Seg10 revealed that the Israeli BTV-24 strains comprised 4 variants. Five of the viruses revealed high identity among all 9 segments, and represented variant 1. A second variant (BTV24/3027/6/10), isolated in 2010, showed signi cant variation from variant 1 in 3 gene segments (VP-1, VP-3, and NS-3 genes). A third variant (BTV24/3027/1/10) showed signi cant variation from variant 1 in 6 segments (VP-1, VP-3, VP-6 and NS-1, NS-2 and NS-3 genes), while a fourth variant (BTV24/2214/1/10) showed signi cant variation from variant 1 in 4 segments (VP-1, NS-1, NS-2 and NS-3 genes). These marked di erences in sequence identity indicate that a high level of genetic reassortment is occurring between co-circulating BTV strains in Israel.",0
2419,"Biological and molecular aspects of bovine herpesvirus 4 (BHV-4)","This review summarizes most recent information on the bovine cytomegalovirus BHV-4. The virus is not associated with clearly defined clinical entities in cattle. It can easily be isolated in tissue culture and has a broad host range. BHV-4 strains are rather similar in restriction enzyme analysis of their DNAs, the size of the pr DNAs, however, differs. The genome represents a Î³-herpesvirus. Because of its uniqueness BHV-4 is discussed as an appropriate vector.",0
2603,"Review article compte rendu viral enteritis in calves","A complex community of bacteria, viruses, fungi, protists, and other microorganisms inhabit the gastrointestinal tract of calves and play important roles in gut health and disease. The viral component of the microbiome (the virome) is receiving increasing attention for its role in neonatal calf diarrhea (NCD). Rotavirus and coronavirus have for a long time been associated with NCD and commercial vaccines have been produced against these agents. Recently, several other viruses which may play a role in diarrhea have been discovered in calf fecal samples, mostly by sequence-based methods. These viruses include torovirus, norovirus, nebovirus, astrovirus, kobuvirus, and enterovirus. Most studies have involved epidemiologic investigations seeking to show association with diarrhea for each virus alone or in combination with potential pathogens. However, determining the contribution of these viruses to calf diarrhea has been challenging and much uncertainty remains concerning their roles as primary pathogens, co-infection agents, or commensals.",0
1687,"Genetic diversity of bovine viral diarrhea virus in cattle from Mexico","Bovine viral diarrhea virus (BVDV) infects cattle populations worldwide, causing significant economic losses though its impact on animal health. Previous studies have reported the prevalence of BVDV species and subgenotypes in cattle from the United States and Canada. We investigated the genetic diversity of BVDV strains detected in bovine serum samples from 6 different Mexican regions. Sixty-two BVDV isolates from Mexico were genetically typed based on comparison of sequences from the 5â² untranslated region (5â²-UTR) of the viral genome. Phylogenetic reconstruction indicated that 60 of the samples belonged to the BVDV-1 genotype and 2 to the BVDV-2 genotype. Comparison of partial 5â²-UTR sequences clustered 49 samples within BVDV-1c, 8 samples within BVDV-1a, 3 samples within BVDV-1b, and 2 samples clustered with the BVDV-2a subgenotypes. Our study, combined with information previously published on BVDV field strain diversity in the United States and Canada, benefits the development of effective detection assays, vaccines, and control programs for North America.",0
1902,"Detection of border disease virus in Mexican cattle","The genus Pestivirus within Flaviviridae is comprised of four recognized species, namely, bovine viral diarrhoea virus 1 (BVDV-1), bovine viral diarrhoea virus 2 (BVDV-2), border disease virus (BDV) and classical swine fever virus (CSFV). BDV, while primarily infecting sheep and goats, has also been reported in cattle and wild animals. Infections of sheep and goats result in economic loss due to abortions and the birth of persistently infected animals that have poor production and reduced life expectancy. In this study, we report the detection of BDV in cattle serum collected as part of pestivirus surveillance programme from six regions of Mexico, where a 67.1% of BVDV seroprevalence was calculated previously. Phylogenetic analyses based on comparison of the 5â²UTR region typed the Mexican strains as BDV-1. Border disease (BD) is listed as an exotic disease in Mexico, and the origin of BDV found in these cattle is unclear. This is the first identification of BDV in Mexican cattle.",0
1828,"A pathological study of the perisinusoidal unit of the liver in acute African swine fever","African swine fever is an acute haemorrhagic disease of pigs which may serve as a model for the study of the pathogenesis of other viral haemorrhagic fevers. This paper describes an ultrastructural study of the sequence of lesions produced in the perisinusoidal functional unit of the liver of pigs inoculated with the Malawi '83 strain of African swine fever virus, which is classified as haemadsorbing and highly virulent. Virus replication was observed in Kupffer cells and monocytes from three days after inoculation, in hepatocytes and fat-storing cells at five and seven days after inoculation, and in sinusoidal endothelial cells at seven days after inoculation. Further observations included intravascular coagulation, which peaked at five days after inoculation, and fibroblast and myofibroblast transformation of fat-storing cells at seven days after inoculation. These results suggest that activated cells of the mononuclear phagocyte system may play a major role in this sequence of lesions and the possible role of the cytokines that may be released by these cells is discussed.",0
1702,"Molecular investigation of bovine viral diarrhea virus infection in yaks (Bos gruniens) from Qinghai, China","Background: Bovine viral diarrhea virus (BVDV) is a pestivirus which infects both domestic animals and wildlife species worldwide. In China, cattle are often infected with BVDV of different genotypes, but there is very limited knowledge regarding BVDV infection in Chinese yaks and the genetic diversity of the virus. The objectives of this study were to detect viral infection in yaks in Qinghai, China and to determine the genotypes of BVDV based on analysis of the 5â²untranslated region (5â²UTR) and N-terminal protease (N <sup>pro</sup>) region. Results: Between 2010 and 2012, 407 blood samples were collected from yaks with or without clinical signs in six counties of Qinghai Province. Ninety-eight samples (24%) were found to be positive by reverse transcription polymerase chain reaction (RT-PCR) targeting a conserved region of BVDV-1 and BVDV-2. The nucleotide sequences of the 5â²UTR and complete N<sup>pro</sup> region were determined for 16 positive samples. Phylogenetic reconstructions demonstrated that all 16 samples belong to subgenotypes BVDV-1b, BVDV-1d and BVDV-1q. Conclusions: This study provides, for the first time, molecular evidence for BVDV infection in yaks in Qinghai involving multiple subgenotypes of BVDV-1. This may have occurred under three possible scenarios: interspecies transmission, natural infection, and the use of vaccines contaminated with BVDV. The results have important implications for yak production and management in China, and specifically indicate that unscientific vaccination practices should be stopped and bio-security increased. Â© 2014 Gong et al.; licensee BioMed Central Ltd.",0
1524,"Insect retroelements provide novel insights into the origin of hepatitis B viruses","The origin of hepadnaviruses (Hepadnaviridae), a group of reverse-transcribing DNA viruses that infect vertebrates, remains mysterious. All the known retrotransposons are only distantly related to hepadnaviruses. Here, we report the discovery of two novel lineages of retroelements, which we designate hepadnavirus-like retroelement (HEART1 and HEART2), within the insect genomes through screening 1, 095 eukaryotic genomes. Both phylogenetic and similarity analyses suggest that the HEART retroelements represent the closest nonviral relatives of hepadnaviruses so far. The discovery of HEART retroelements narrows down the evolutionary gap between hepadnaviruses and retrotransposons and might thus provide unique insights into the origin and evolution of hepadnaviruses.",0
1579,"Global spread of hemorrhagic fever viruses: Predicting pandemics","As successive epidemics have swept the world, the scientific community has quickly learned from them about the emergence and transmission of communicable diseases. Epidemics usually occur when health systems are unprepared. During an unexpected epidemic, health authorities engage in damage control, fear drives action, and the desire to understand the threat is greatest. As humanity recovers, policy-makers seek scientific expertise to improve their âpreparednessâ to face future events. Global spread of disease is exemplified by the spread of yellow fever from Africa to the Americas, by the spread of dengue fever through transcontinental migration of mosquitos, by the relentless influenza virus pandemics, and, most recently, by the unexpected emergence of Ebola virus, spread by motorbike and long haul carriers. Other pathogens that are remarkable for their epidemic expansions include the arenavirus hemorrhagic fevers and hantavirus diseases carried by rodents over great geographic distances and the arthropod-borne viruses (West Nile, chikungunya and Zika) enabled by ecology and vector adaptations. Did we learn from the past epidemics? Are we prepared for the worst? The ultimate goal is to develop a resilient global health infrastructure. Besides acquiring treatments, vaccines, and other preventive medicine, bio-surveillance is critical to preventing disease emergence and to counteracting its spread. So far, only the western hemisphere has a large and established monitoring system; however, diseases continue to emerge sporadically, in particular in Southeast Asia and South America, illuminating the imperfections of our surveillance. Epidemics destabilize fragile governments, ravage the most vulnerable populations, and threaten the global community. Pandemic risk calculations employ new technologies like computerized maintenance of geographical and historical datasets, Geographic Information Systems (GIS), Next Generation sequencing, and Metagenomics to trace the molecular changes in pathogens during their emergence, and mathematical models to assess risk. Predictions help to pinpoint the hot spots of emergence, the populations at risk, and the pathogens under genetic evolution. Preparedness anticipates the risks, the needs of the population, the capacities of infrastructure, the sources of emergency funding, and finally, the international partnerships needed to manage a disaster before it occurs. At present, the world is in an intermediate phase of trying to reduce health disparities despite exponential population growth, political conflicts, migration, global trade, urbanization, and major environmental changes due to global warming. For the sake of humanity, we must focus on developing the necessary capacities for health surveillance, epidemic preparedness, and pandemic response.",0
2375,"Origin, distribution, and potential risk factors associated with influenza A virus in swine in two production systems in Guatemala","Background: Guatemala is the country with the largest swine production in Central America; however, evidence of influenza A virus (IAV) in pigs has not been clearly delineated. Objectives: In this study, we analyzed the presence and spatial distribution of IAV in commercial and backyard swine populations. Methods: Samples from two nationwide surveys conducted in 2010 and 2011 were tested using virological (rRT-PCR and virus isolation) and serological (ELISA and hemagglutination inhibition) assays to detect IAV. Results: Influenza A virus was detected in 15.7% of the sampled pigs (30.6% of herds) in 2010 and in 11.7% (24.2% of herds) in 2011. The percentage of seropositive pigs was 10.6% (16.1% of herds) and 1.4% (3.1% of herds) for each year, respectively. Three pandemic H1N1 and one seasonal human-like H3N2 viruses were isolated. Antibodies against viruses from different genetic clusters were detected. No reassortant strains with swine viruses were detected. The H3N2 virus was closely related to human viruses that circulated in Central America in 2010, distinct to the most recent human seasonal vaccine lineages. Spatial clusters of rRT-PCR positive herds were detected each year by scan statistics. Conclusions: Our results demonstrate circulation of IAV throughout Guatemala and identify commercial farms, animal health status, and age as potential risk factors associated with IAV infection and exposure. Detection of human-origin viruses in pigs suggests a role for humans in the molecular epidemiology of IAV in swine in Guatemala and evidences gaps in local animal and human surveillance.",0
1000,"Similarity of the outer capsid protein VP4 of the Gottfried strain of porcine rotavirus to that of asymptomatic human rotavirus strains","Genomic segment 4 of the porcine Gottfried strain (serotype 4) of porcine rotavirus, which encodes the outer capsid protein VP4, was sequenced, and its deduced amino acid sequence was analyzed. Amino acid homology of the porcine rotavirus VP4 to the corresponding protein of asymptomatic or symptomatic human rotaviruses representing serotypes 1 to 4 ranged from 87.1 to 88.1% for asymptomatic strains and from 77.5 to 77.8% for symptomatic strains. Amino acid homology of the Gottfried strain to simian rhesus rotavirus, simian SA11 virus, bovine Nebraska calf diarrhea virus, and porcine OSU strains ranged from 71.5 to 74.3%. Antigenic similarities of VP4 epitopes between the Gottfried strain and human rotaviruses were detected by a plaque reduction neutralization test with hyperimmune antisera produced against the Gottfried strain or a Gottfried (10 genes) x human DS-1 rotavirus (VP7 gene) reassortant which exhibited serotype 2 neutralization specificity. In addition, a panel of six anti-VP4 monoclonal antibodies capable of neutralizing human rotaviruses belonging to serotype 1, 3, or 4 was able to neutralize the Gottfried strain. These observations suggest that the VP4 outer capsid protein of the Gottfried rotavirus is more closely related to human rotaviruses than to animal rotaviruses.",0
1734,"Molecular phylogenetics of Newcastle disease viruses isolated from vaccinated flocks during outbreaks in Southern India reveals circulation of a novel sub-genotype","Newcastle disease (ND) is an economically important, contagious poultry viral disease reported across the globe. In India, ND is endemic and episodes of ND outbreaks despite strict vaccinations are not uncommon. We isolated and characterized seven ND viruses from vaccinated commercial poultry farms during severe disease outbreaks in Tamil Nadu, in Southern India, between April 2015 and June 2016. All the seven isolates were categorized as virulent by mean death time (48â54Â hr) in embryonated chicken eggs. Also, their sequences carried the virulence signature of multi-basic amino acid residues in their fusion protein cleavage site (RRQ/RR/KRF). Phylogenetic and evolutionary distance analyses revealed circulation of a novel sub-genotype of genotype XIII, class II ND viruses, herein proposed as sub-genotype XIIIe. The genetic divergence between the circulating virulent strains and the vaccine strains could possibly explain the disease outbreak in the vaccinated flocks. Further, our study signifies the need to implement routine epidemiological surveillance and to revisit the current vaccination program.",0
1439,"Update on information regarding hepatitis E virus","Hepatitis E infection has been considered from its first description as a disease with an epidemiologic pattern related to the consumption of waste water and contaminated food, similarly to hepatitis A infection. Hepatitis E prevalence is higher in poor sanitary conditioned areas. The use of molecular techniques has contributed to obtain valuable information about the epidemiology of hepatitis E in developed countries. In these areas, hepatitis E virus infection shows a different pattern, and it has been linked to the contact with domestic animals, especially pigs. The role of hepatitis E in industrialized countries as a possible zoonosis implies a new and interesting approach of this disease. This review summarizes the current knowledge of the biology, structure and transmission of the virus as well as the diagnosis of the infection. Additionally, this review describes the current status of HE infection in areas with a low incidence of acute hepatitis E and the role of animals as potential reservoirs for HEV.",0
3122,"Detection and genome characterization of bovine polyomaviruses in beef muscle and ground beef samples from Germany","Polyomaviruses are small, non-enveloped, circular double-stranded DNA viruses. Some polyomaviruses can induce tumors and cancer under certain circumstances. The bovine polyomaviruses (BPyV) 1-3 have been only scarcely analyzed so far. It was hypothesized that the consumption of beef meat containing polyomaviruses could contribute to the development of cancer in humans. In order to assess the distribution of the BPyV genome in meat from Germany, 101 beef muscle samples and 10 ground beef samples were analyzed here. A specific sample preparation method combined with or without rolling circle amplification (RCA), and BPyV-specific PCRs were developed and applied. BPyV-1 DNA was detected in 1/101 (1%) samples from beef meat and in 2/10 (20%) ground beef samples. BPyV-2 DNA was detected in 3/10 (30%) ground beef samples, whereas BPyV-3 was not detected in the samples. Application of RCA did not increase the detection rate in ground beef samples. Sequence analysis of the PCR products indicated the presence of BPyV-1, BPyV-2a and BPyV-2b. The whole genome of a BPyV-1 strain from ground beef meat showed 97.8% sequence identity to the BPyV-1 reference strain and that of a BPyV-2a strain from ground beef meet showed 99.9% sequence identity to strain 2aS11. It can be concluded that BPyV genomes can be frequently detected in ground beef samples, although higher sample numbers should be investigated in future to confirm this finding. Further studies should focus on the infectivity, tumorigenicity and heat resistance of the contained viruses in order to assess the risk of cancer induction through consumption of BPyVs present in beef products. (C) 2016 Elsevier B.V. All rights reserved.",0
2671,"Advances in antiviral vaccine development","Antiviral vaccines have been the most successful biomedical intervention for preventing epidemic viral disease. Vaccination for smallpox in humans and rinderpest in cattle was the basis for disease eradication, and recent progress in polio eradication is promising. Although early vaccines were developed empirically by passage in live animals or eggs, more recent vaccines have been developed because of the advent of new technologies, particularly cell culture and molecular biology. Recent technological advances in gene delivery and expression, nanoparticles, protein manufacturing, and adjuvants have created the potential for new vaccine platforms that may provide solutions for vaccines against viral pathogens for which no interventions currently exist. In addition, the technological convergence of human monoclonal antibody isolation, structural biology, and high-throughput sequencing is providing new opportunities for atomic-level immunogen design. Selection of human monoclonal antibodies can identify immunodominant antigenic sites associated with neutralization and provide reagents for stabilizing and solving the structure of viral surface proteins. Understanding the structural basis for neutralization can guide selection of vaccine targets. Deep sequencing of the antibody repertoire and defining the ontogeny of the desired antibody responses can reveal the junctional recombination and somatic mutation requirements for B-cell recognition and affinity maturation. Collectively, this information will provide new strategic approaches for selecting vaccine antigens, formulations, and regimens. Moreover, it creates the potential for rational vaccine design and establishing a catalogue of vaccine technology platforms that would be effective against any given family or class of viral pathogens and improve our readiness to address new emerging viral threats. Published 2013. This article is a U.S. Government work and is in the public domain in the USA.",0
2221,"Genital Zoster Infection: the Great Imposter","Herpes simplex virus 1 (HSV-1), herpes simplex virus 2 (HSV-2), and varicella-zoster virus (VZV) are taxonomically closely related viruses that produce clinically distinct diseases but share common features of infection. HSV-1 and HSV-2 both produce cutaneous and mucocutaneous primary infections followed by reactivation disease occurring at the same or a nearby anatomic site. Primary VZV infection, also known as chickenpox, is usually a childhood disease that produces pox-like cutaneous lesions distributed over the entire body. Reactivation VZV infection, often called herpes zoster, generally occurs later in life but, unlike HSV disease, produces pox-like lesions at a different anatomic location, typically along dermatomes. As such, the clinical differential diagnosis of reactivation HSV infection and zoster is generally based upon the anatomic location and the appearance of the lesion(s). The recent availability of molecular assays has resulted in the unexpected diagnosis of zoster infections in male and female patients who presented with genital lesions. The purpose of this article is to present a brief overview of HSV and VZV infections and to relate a laboratory experience that resulted in the diagnosis of zoster infections using a molecular assay in which almost 10% of the 282 positive VZV specimens were from genital sites.",0
1036,"Metagenomic Detection of Viral Pathogens in Spanish Honeybees: Co-Infection by Aphid Lethal Paralysis, Israel Acute Paralysis and Lake Sinai Viruses","The situation in Europe concerning honeybees has in recent years become increasingly aggravated with steady decline in populations and/or catastrophic winter losses. This has largely been attributed to the occurrence of a variety of known and ""unknown"", emerging novel diseases. Previous studies have demonstrated that colonies often can harbour more than one pathogen, making identification of etiological agents with classical methods difficult. By employing an unbiased metagenomic approach, which allows the detection of both unexpected and previously unknown infectious agents, the detection of three viruses, Aphid Lethal Paralysis Virus (ALPV), Israel Acute Paralysis Virus (IAPV), and Lake Sinai Virus (LSV), in honeybees from Spain is reported in this article. The existence of a subgroup of ALPV with the ability to infect bees was only recently reported and this is the first identification of such a strain in Europe. Similarly, LSV appear to be a still unclassified group of viruses with unclear impact on colony health and these viruses have not previously been identified outside of the United States. Furthermore, our study also reveals that these bees carried a plant virus, Turnip Ringspot Virus (TuRSV), potentially serving as important vector organisms. Taken together, these results demonstrate the new possibilities opened up by high-throughput sequencing and metagenomic analysis to study emerging new diseases in domestic and wild animal populations, including honeybees. Â© 2013 Granberg et al.",0
2948,"Whole genome sequence comparison of vtx2-converting phages from Enteroaggregative Haemorrhagic Escherichia coli strains","BACKGROUND: Enteroaggregative Haemorrhagic E. coli (EAHEC) is a new pathogenic group of E. coli characterized by the presence of a vtx2-phage integrated in the genomic backbone of Enteroaggregative E. coli (EAggEC). So far, four distinct EAHEC serotypes have been described that caused, beside the large outbreak of infection occurred in Germany in 2011, a small outbreak and six sporadic cases of HUS in the time span 1992-2012. In the present work we determined the whole genome sequence of the vtx2-phage, termed Phi-191, present in the first described EAHEC O111:H2 isolated in France in 1992 and compared it with those of the vtx-phages whose sequences were available. RESULTS: The whole genome sequence of the Phi-191 phage was identical to that of the vtx2-phage P13374 present in the EAHEC O104:H4 strain isolated during the German outbreak 20 years later. Moreover, it was also almost identical to those of the other vtx2-phages of EAHEC O104:H4 strains described so far. Conversely, the Phi-191 phage appeared to be different from the vtx2-phage carried by the EAHEC O111:H21 isolated in the Northern Ireland in 2012.The comparison of the vtx2-phages sequences from EAHEC strains with those from the vtx-phages of typical Verocytotoxin-producing E. coli strains showed the presence of a 900 bp sequence uniquely associated with EAHEC phages and encoding a tail fiber. CONCLUSIONS: At least two different vtx2-phages, both characterized by the presence of a peculiar tail fiber-coding gene, intervened in the emergence of EAHEC. The finding of an identical vtx2-phage in two EAggEC strains isolated after 20 years in spite of the high variability described for vtx-phages is unexpected and suggests that such vtx2-phages are kept under a strong selective pressure.The observation that different EAHEC infections have been traced back to countries where EAggEC infections are endemic and the treatment of human sewage is often ineffective suggests that such countries may represent the cradle for the emergence of the EAHEC pathotype. In these regions, EAggEC of human origin can extensively contaminate the environment where they can meet free vtx-phages likely spread by ruminants excreta.",0
1207,"Genetic characterization of tick-borne flaviviruses: New insights into evolution, pathogenetic determinants and taxonomy","Here, we analyze the complete coding sequences of all recognized tick-borne flavivirus species, including Gadgets Gully, Royal Farm and Karshi virus, seabird-associated flaviviruses, Kadam virus and previously uncharacterized isolates of Kyasanur Forest disease virus and Omsk hemorrhagic fever virus. Significant taxonomic improvements are proposed, e.g. the identification of three major groups (mammalian, seabird and Kadam tick-borne flavivirus groups), the creation of a new species (Karshi virus) and the assignment of Tick-borne encephalitis and Louping ill viruses to a unique species (Tick-borne encephalitis virus) including four viral types (i.e. Western Tick-borne encephalitis virus, Eastern Tick-borne encephalitis virus, Turkish sheep Tick-borne encephalitis virus and Louping ill Tick-borne encephalitis virus). The analyses also suggest a complex relationship between viruses infecting birds and those infecting mammals. Ticks that feed on both categories of vertebrates may constitute the evolutionary bridge between the three distinct identified lineages. Â© 2006 Elsevier Inc. All rights reserved.",0
2012,"Taxonomy of the caliciviruses","The International Committee on Taxonomy of Viruses (ICTV) has recently approved several proposals submitted by the present Caliciviridae study group. These proposals include the division of the family into 4 new genera designated Lagovirus, Vesivirus, 'Norwalk-like viruses' (NLVs), and 'Sapporo- like viruses' (SLVs); the latter 2 genera were assigned temporary names until acceptable names can be determined by the scientific community. The genera have been further divided into the following species: Feline calicivirus and vesicular exanthema of swine virus (genus Vesivirus), rabbit hemorrhagic disease virus and European brown hare syndrome virus (genus Lagovirus), Norwalk virus (genus NLV), and Sapporo virus (genus SLV). In addition, the ICTV approved a proposal to remove the hepatitis E virus from the Caliciviridae into an 'unassigned' classification status.",0
